Label,Volume 1,Volume 2,Volume Difference,Volume Difference (%)
88.0,17.32409119606018,238.11925381422043,220.79516261816025,1274.4978083951275
89.0,408.84855222702026,63.03156718611717,345.8169850409031,84.58315020494
90.0,167.17748004198074,9.33800995349884,157.8394700884819,94.41431348818398
91.0,237.34004938602448,23.3450248837471,213.99502450227737,90.16389145273274
92.0,91.52894848585129,94.31390053033829,2.7849520444869995,3.042700796368815
93.0,19.0565003156662,90.57869654893875,71.52219623327255,375.3165326713988
94.0,279.49533796310425,21.477422893047333,258.0179150700569,92.31564181013906
95.0,73.04991787672043,11.205611944198608,61.84430593252182,84.66033601419062
96.0,28.29601562023163,170.88558214902878,142.58956652879715,503.92100584947985
97.0,59.479379773139954,74.70407962799072,15.224699854850769,25.596601566659288
98.0,99.90225923061371,53.69355723261833,46.20870199799538,46.25391092640609
99.0,100.19099408388138,45.289348274469376,54.901645809412,54.79698680646639
100.0,39.556674897670746,60.23016420006752,20.673489302396774,52.262960311697256
101.0,16.169151782989502,153.14336323738098,136.97421145439148,847.1329436000038
102.0,126.75460058450699,103.18500998616219,23.569590598344803,18.594662828534585
103.0,88.35286509990692,502.3849354982376,414.0320703983307,468.6119345763773
104.0,69.87383449077606,86.37659206986427,16.50275757908821,23.617936097763053
105.0,91.52894848585129,24.745726376771927,66.78322210907936,72.96404385045768
106.0,172.95217710733414,109.72161695361137,63.23056015372276,36.55956300248356
107.0,71.89497846364975,48.09075126051903,23.804227203130722,33.10972158530681
108.0,112.60659277439117,239.9868558049202,127.38026303052902,113.11972051737423
109.0,45.90884166955948,33.14993533492088,12.758906334638596,27.791828045834954
110.0,92.3951530456543,146.13985577225685,53.744702726602554,58.168313980762846
111.0,327.13658875226974,150.34196025133133,176.79462850093842,54.043061699472396
112.0,81.13449376821518,132.1328408420086,50.99834707379341,62.856554228939125
113.0,19.0565003156662,148.00745776295662,128.95095744729042,676.6770147259456
114.0,100.47972893714905,21.944323390722275,78.53540554642677,78.16044726349865
115.0,46.48631137609482,126.06313437223434,79.57682299613953,171.18334546341575
116.0,251.4880571961403,193.296806037426,58.191251158714294,23.138773191654916
117.0,26.85234135389328,91.51249754428864,64.66015619039536,240.79895059512336
118.0,214.52999597787857,45.289348274469376,169.2406477034092,78.88903690692307
119.0,185.36777579784393,19.142920404672623,166.2248553931713,89.67300528785043
120.0,59.190644919872284,35.48443782329559,23.70620709657669,40.05059774001165
121.0,11.838128983974457,29.414731353521347,17.57660236954689,148.47449620916223
122.0,102.7896077632904,104.11881098151207,1.3292032182216644,1.2931299643468113
123.0,140.61387354135513,36.41823881864548,104.19563472270966,74.10053652498613
124.0,20.211439728736877,296.01491552591324,275.80347579717636,1364.5909420546402
125.0,110.00797909498215,31.282333344221115,78.72564575076103,71.56357784082954
126.0,236.76257967948914,81.24068659543991,155.52189308404922,65.6868552854014
127.0,139.17019927501678,25.67952737212181,113.49067190289497,81.5481133849812
128.0,53.99341756105423,188.62780106067657,134.63438349962234,249.35332783367824
129.0,36.66932636499405,82.64138808846474,45.97206172347069,125.3692562167092
130.0,43.88769769668579,42.02104479074478,1.8666529059410095,4.253248641206283
131.0,35.2256520986557,229.71504485607147,194.48939275741577,552.1243218229534
132.0,89.5078045129776,89.64489555358887,0.1370910406112671,0.15316099121992258
133.0,32.627038419246674,23.3450248837471,9.282013535499573,28.448838709259366
134.0,367.5594682097435,72.36957713961601,295.1898910701275,80.31078413185668
135.0,23.387523114681244,44.822447776794434,21.43492466211319,91.65111053875417
136.0,68.14142537117004,94.78080102801323,26.639375656843185,39.094244817652495
137.0,41.289084017276764,12.139412939548492,29.14967107772827,70.59897736053203
138.0,13.570538103580475,10.271810948848724,3.2987271547317505,24.30800554519948
139.0,80.26828920841217,43.88864678144455,36.37964242696762,45.322558616528994
140.0,110.00797909498215,134.00044283270836,23.99246373772621,21.809748651969002
141.0,58.901910066604614,526.6637613773346,467.76185131073,794.13698262382
142.0,297.1081640124321,40.15344280004501,256.9547212123871,86.48524420945739
143.0,77.95841038227081,136.33494532108307,58.376534938812256,74.88163836661319
144.0,23.964992821216583,65.36606967449188,41.4010768532753,172.7564750890402
145.0,59.76811462640762,32.68303483724594,27.085079789161682,45.31693856910547
146.0,47.35251593589783,99.91670650243759,52.564190566539764,111.00611979666951
147.0,216.83987480401993,8.871109455823898,207.96876534819603,95.90891229583967
148.0,30.605894446372986,106.45331346988678,75.8474190235138,247.81964518766824
149.0,12.126863837242126,188.62780106067657,176.50093722343445,1455.4541024975674
150.0,29.739689886569977,168.55107966065407,138.8113897740841,466.75466456955
151.0,78.82461494207382,24.278825879096985,54.54578906297684,69.1989286634145
152.0,544.8426681160927,38.285840809345245,506.55682730674744,92.9730465233704
153.0,16.45788663625717,18.67601990699768,2.218133270740509,13.477631240051814
154.0,153.3182070851326,94.78080102801323,58.53740605711937,38.18033563659889
155.0,69.00762993097305,8.404208958148956,60.6034209728241,87.82133371837938
156.0,30.605894446372986,152.67646273970604,122.07056829333305,398.8465963875768
157.0,148.98718428611755,15.874616920948029,133.11256736516953,89.34497822949514
158.0,30.317159593105316,332.4331543445587,302.1159947514534,996.5181395824435
159.0,206.15668523311615,93.3800995349884,112.77658569812775,54.704306857962514
160.0,370.4468167424202,22.87812438607216,347.56869235634804,93.82418113691612
161.0,154.47314649820328,44.822447776794434,109.65069872140884,70.98366363805778
162.0,21.943848848342896,116.25822392106056,94.31437507271767,429.7986908519919
163.0,50.81733417510986,61.630865693092346,10.813531517982483,21.279218387805376
164.0,126.75460058450699,119.52652740478516,7.228073179721832,5.702414860202958
165.0,41.289084017276764,69.56817415356636,28.279090136289597,68.4904758954126
166.0,47.06378108263016,18.67601990699768,28.387761175632477,60.31763815531931
167.0,133.10676735639572,113.45682093501091,19.64994642138481,14.762544994253924
168.0,104.8107517361641,0.0,104.8107517361641,100.0
169.0,412.3133704662323,0.0,412.3133704662323,100.0
170.0,120.40243381261826,0.0,120.40243381261826,100.0
171.0,47.6412507891655,0.0,47.6412507891655,100.0
172.0,22.810053408145905,0.0,22.810053408145905,100.0
173.0,150.71959340572357,0.0,150.71959340572357,100.0
174.0,44.46516740322113,0.0,44.46516740322113,100.0
175.0,17.90156090259552,0.0,17.90156090259552,100.0
176.0,120.69116866588593,0.0,120.69116866588593,100.0
